finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
OOS_1	cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|dyn-oos-reconciler-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	oos
OOS_2	cursor-specialist-edge-cases-output.txt|dyn-oos-reconciler-output.txt	neutral	NO	true	nit	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
OOS_3	cursor-specialist-edge-cases-output.txt	neutral	NO	true	nit	adequate	false	cursor-validity	YES	partially-true	minor	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
OOS_4	cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true	nit	weak	false	cursor-pragmatism	oos
OOS_5	cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	NO	true		good	true	cursor-pragmatism	oos
OOS_6	cursor-specialist-testing-output.txt	neutral	NO	true	minor	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true			true	cursor-pragmatism	oos
OOS_7	dyn-oos-reconciler-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true	nit	weak	false	cursor-pragmatism	oos
OOS_8	dyn-oos-reconciler-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	NO	false-positive	nit	no-fix	false	cursor-plan-fidelity	NO	false-positive	nit	no-fix	false	cursor-pragmatism	oos
OOS_9	dyn-gh-fate-fetch-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true	nit	weak	false	cursor-pragmatism	oos
OOS_10	dyn-gh-fate-fetch-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	good	false	cursor-pragmatism	oos
OOS_11	dyn-scoring-contract-docs-output.txt	neutral	NO	true	nit	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
OOS_12	dyn-scoring-contract-docs-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true	nit	weak	false	cursor-pragmatism	oos
