Reading the implementation plan and validating it against the codebase.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix

**1. [correctness]** `skills/design/SKILL.md:227-259` — Router-flag persistence guard still keys only on `partition_requested` or `brainstorm_requested`. **Concern:** `/design --manual` with a failed initial `write-run-params.sh` never enters the jq-merge/fallback block; `manual_gate_b` is dropped and Gate B defaults to auto-apply despite argv. **Suggested revision:** Extend the `if`/`elif` guards and recovery prose to include `manual_requested`, add `merge_m`/`$merge_m` and `.manual_gate_b` jq arm, pass `--manual-gate-b` in the fallback `write-run-params.sh` call, and update the jq-unavailable warning text.

**2. [correctness]** `skills/design/references/plan-review.md:198-211`, `skills/design/references/plan-review-quick.md:23-47` — Step 3 / quick-review docs still normatively require explicit user choice at Gate B. **Concern:** Not listed in Files to modify; grep-only mitigation in Failure modes #2 can miss these references. **Suggested revision:** Add UPDATED entries for dual-mode Gate B wording in both files.

**3. [architecture]** `skills/design/references/approval-gates.md:5` — Top-level Contract still says no reviewer suggestion is ever auto-applied and the user is always prompted. **Concern:** Contradicts default auto-apply even after Invariant #4 rewrite. **Suggested revision:** Rewrite the Contract paragraph for dual-mode Gate B.

**4. [architecture]** `skills/design/references/approval-gates.md:78-80` — Presentation requires always showing the table and visibility via subsequent `AskUserQuestion`. **Concern:** Conflicts with auto-apply path (compact list, no prompt). **Suggested revision:** Split Presentation into manual vs auto-apply branches.

**5. [correctness]** `skills/design/SKILL.md:764` — Step 3 prose still says revision is deferred per explicit user choice only. **Concern:** Plan only updates Step 3.5. **Suggested revision:** Rewrite Step 3 deferral sentence to match dual-mode contract.

**6. [correctness]** `scripts/test-design-structure.sh:689-696` — Structural pins enforce partition/brainstorm wiring but plan only says “review” `test-design-structure.sh`. **Concern:** CI will not fail if `manual_gate_b` wiring is omitted. **Suggested revision:** Add file to Files to modify with new greps mirroring #2754 pins.

**7. [correctness]** `plan.txt` Testing strategy — Failure mode #1 calls manual-only write-failure recovery load-bearing but no automated test is planned. **Concern:** `--manual` can silently auto-apply after Step 0b write failure. **Suggested revision:** Add harness/grep coverage for manual-only recovery.

**8. [correctness]** `skills/design/references/approval-gates.md:100` — Auto-apply excerpt is 1–2 lines/200 chars vs scope “1-line” and manual up to 10 lines. **Suggested revision:** Align excerpt rule with scope or update scope explicitly.

**9. [architecture]** `skills/design/references/approval-gates.md:49` — Gate A re-entry cites “Gate B user choices” only. **Suggested revision:** Clarify manual selections vs auto-apply default.

**[OUT_OF_SCOPE] 10. [architecture]** `docs/skills.md:50` — `/design` Arguments line omits `--manual` / `-m`. **Suggested revision:** Update catalog argv line (track with #2667 docs reconciliation if deferred).
