Reading the implementation plan and validating it against the codebase.
Validating the plan against the codebase and issue requirements.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
11	in_scope	latent	correctness	aggregate-findings.sh:99 vs plan step 2	 count_finding_blocks uses ^### FINDING_[0-9] while --require-result-pattern allows leading whitespace	Space-padded headings could pass dispatch yet yield MERGE_PIPELINE_RC=1 at validator; validation-exhausted path may be rarer than tests suggest	Add the parity assertion mentioned in Failure modes #3 to test-aggregate-findings.sh or align both regexes
12	out_of_scope	nit	code-quality	skills/review/scripts/test-review-core.sh:318-320	aggregate-exhausted-stub still prints PHASES_ATTEMPTED after PHASES_ATTEMPTED is removed from emit_result	Harmless today because review-core reads only REASON; stale contract noise	Remove PHASES_ATTEMPTED from the stub when touching test-review-core.sh

**1. [correctness]** `skills/review/scripts/test-aggregate-findings.sh:665-679` — The plan groups `zero_findings_prose_finding_ids` with narrow-trigger kinds that should become `REASON=validation-exhausted`, but that stub output has no attestation and triggers the missing-attestation diagnostic (`MERGE_PIPELINE_RC=2`). The same file’s `empty_merge_negative_finding_prose` block (1204-1220) correctly expects `validation-failed`. **Suggested revision:** Only remap `zero_findings`, `preamble_contradiction`, and `numbered_prose_contradiction`; leave `zero_findings_prose_finding_ids` on `validation-failed`.

**2. [correctness]** `skills/review/scripts/test-aggregate-findings.sh:1114-1202` — Four outer-waterfall tests (`waterfall_exhausted`, `waterfall_recover_on_phase2`, `#2782` progression, `waterfall_skip_unavailable_external`) depend on `waterfall_ctr` / `zero_findings_waterfall_ctr`, which increment across multiple `AGGREGATE_DISPATCH_SH` calls. A single dispatch collapses that model. **Suggested revision:** Name these blocks for deletion/replacement and add inner-dispatcher recovery tests (real `dispatch-with-waterfall` or phase-aware stub), including a successor to #2782 empty-merge recovery.

**3. [architecture]** `scripts/dispatch-with-waterfall.sh` + `aggregate-findings.sh` — Pattern-gated narration/attestation-only outputs never become merge candidates; total phase failure yields `DISPATCH_OK=false` → `REASON=dispatch-failed`, not `validation-exhausted`, so `review-core.sh:514-558` may not run. **Suggested revision:** Document the new terminal-state matrix and add harness coverage for all-phases-fail-pattern; confirm stall semantics with product intent.

**4. [architecture]** `scripts/dispatch-with-waterfall.md:37` — Third opt-in caller (`aggregate-findings.sh` + FINDING regex) is missing. **Suggested revision:** Update Non-adopters/opt-in list in the same PR.

**5. [correctness]** `skills/review/scripts/review-core.md:62-63` — Still documents `aggregator-output-codex.txt` / `aggregator-output-claude.txt`. **Suggested revision:** Add `review-core.md` to the plan’s UPDATED file list.

**6. [correctness]** Issue acceptance vs plan — Feature description still requires outer Codex fallback test and Fix 3; plan defers to Step 5 without an in-plan acceptance delta. **Suggested revision:** Add explicit rewritten acceptance bullets and map each to a named test.

**7. [integration]** `test-aggregate-findings.sh:50-52` — Stub omits `ALL_OUTPUT_FILES_PATH` while production resolver prefers it. **Suggested revision:** Extend `emit_dispatch_ok` or require real dispatcher in tests that assert resolution.

**8. [correctness]** `test_narrow_trigger_validator_failure_maps_to_validation_exhausted` — Optional review-core propagation weakens the highest-impact guard in Failure modes #1. **Suggested revision:** Require `make test-review-core` / review-core stub path asserting exit 2 and `REVIEW_CORE_STATUS=aggregator-validation-exhausted`.

**9. [correctness]** `test-aggregate-findings.sh:1082-1112` — Preamble/numbered-prose cases omitted from REASON remap list. **Suggested revision:** Add them to `validation-exhausted` expectations when `LARCH_AGGREGATE_MAX_OUTER_PHASES` is removed.

**10. [correctness]** Plan edge cases — “phase 1 launches Cursor when Codex absent” does not match dispatcher queue/phase-2 behavior. **Suggested revision:** Fix phase numbering in edge-case prose.

**11. [latent/correctness]** Pattern `^[[:space:]]*### FINDING_[0-9]` vs `count_finding_blocks` `^### FINDING_[0-9]` — Possible dispatch-pass / validator-fail skew. **Suggested revision:** Add parity test or align regexes (already noted in Failure modes #3; make it a concrete test step).

**[OUT_OF_SCOPE] 12.** `skills/review/scripts/test-review-core.sh:318-320` — Stale `PHASES_ATTEMPTED` in aggregate-exhausted stub; harmless until next touch.
