schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	nit	architecture	plan.txt line 11 vs plan.txt lines 5 and 30	DECISION_3 labeled 7 caller-varying flags only while Approach and argv list also introduce --force-init-state	Readers infer seven is the total new argv surface; eighth flag is behavioral not key-mapping	Rephrase DECISION_3 as seven key-populating flags plus optional --force-init-state or split into two explicit bullets
1	in_scope	important	correctness	plan.txt lines 12 53 74 vs skills/implement/SKILL.md:1552-1559	Plan asserts 38-key heredoc parity and 38-key set; SKILL required-key bullets enumerate 39 distinct keys	Byte-for-byte and schema-drift claims target the wrong cardinality; tests or docs keyed off 38 will misfire	Recount orchestrator and on-disk keys against SKILL bullets and standardize on 39 everywhere or explain the excluded key
1	in_scope	nit	code-quality	plan.txt lines 82-83	Order seven new flags alphabetically but insert them only between --repo and closing fence so block order is not globally alphabetical	Minor style or grep-assist inconsistency with strict alphabetical reading	Clarify alphabetical applies only to the new flag cluster or reorder the full Invoke block alphabetically
1	in_scope	latent	risk-integration	scripts/test-ship-pr.sh:304-347	Plan Failure modes mention fixture updates if require_key expands; Files section does not call out write_state heredoc edits; write_state omits NO_LOGS_COMMIT= while listing IMPLEMENT_TMPDIR	If implementer follows add-to-require_key branch without updating write_state legacy fixtures may fail require_key	Explicitly list write_state and other fixture writers to add NO_LOGS_COMMIT when that branch wins
1	in_scope	important	correctness	plan.txt §UPDATED:scripts/ship-pr.sh:62-63 vs plan.txt §Failure modes:115-116	Conflicting directives: append BAIL_FAILURE_DETAIL_LOG NO_LOGS_COMMIT IMPLEMENT_TMPDIR to require_key vs safer path do NOT add them to require_key in this PR	Implementer cannot satisfy both; wrong choice either skips validation or breaks legacy hand-written state and harness fixtures	Choose one policy delete the contradictory paragraph and propagate to ship-pr.md and tests
1	in_scope	important	architecture	plan.txt:10 vs plan.txt §UPDATED:scripts/ship-pr.sh:19-64	DECISION_2 promises one ordered key-list constant shared by write_initial_state and require_key; proposed edits only add printf lines and a manual require_key append with no shared constant	Voted drift guard is not implementable as written; conflicts with proposed ship-pr.md single-list story	Add one shared ordered list consumed by both paths or revise DECISION_2 and downstream prose
1	in_scope	important	correctness	plan.txt proposed ship-pr.md:74 vs plan.txt §Failure modes:115-116	Schema-drift text says the ordered list is consumed by both write_initial_state and require_key for the full set; safer path keeps three emitted keys out of require_key	Docs claim require_key covers the full written schema when it will not	Align ship-pr.md wording with actual require_key membership or add the keys to require_key
1	in_scope	nit	architecture	plan.txt:11 vs plan.txt:5 and :30	DECISION_3 headline seven caller-varying flags only while Approach and argv bullets add --force-init-state	Eighth new CLI flag is omitted from the seven-only headline	Rephrase as seven key-populating flags plus optional --force-init-state or enumerate eight explicitly
1	in_scope	important	correctness	plan.txt:12 :53 :74 vs skills/implement/SKILL.md:1552-1559	Plan repeats 38-key heredoc and 38-key set; SKILL required-key bullets list 39 distinct keys; write_initial_state would be 36 plus 3 new printf lines equals 39	38-key parity and drift math are wrong versus authoritative SKILL key list	Recount keys and standardize on 39 or document one deliberate exclusion with the same count in ship-pr and SKILL
1	in_scope	nit	code-quality	plan.txt:82-83	Alphabetical ordering of seven new flags but insertion only between --repo and closing fence	Global alphabetical order of the full argv block is not achieved	Scope the rule to alphabetical among the seven new flags only or reorder the entire Invoke block
1	in_scope	latent	risk-integration	scripts/test-ship-pr.sh:304-347	Failure modes mention harness updates if require_key expands; Files test plan omits write_state heredoc; write_state includes IMPLEMENT_TMPDIR and BAIL_FAILURE_DETAIL_LOG but not NO_LOGS_COMMIT	If add-to-require_key branch is followed without fixture edits silent CI failures	Explicitly require write_state and sibling fixtures to gain NO_LOGS_COMMIT when that branch wins
