Reading the implementation plan and exploring the codebase paths it references.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
**2. [in_scope / important / architecture]** `skills/design/SKILL.md:865-887` — Gate C cap is specified only in `approval-gates.md` prose. Without Step 4b mechanical branching, the re-run cap (SIMPLE=3, HARD=5) will not be enforced reliably.

**3. [in_scope / important / risk-integration]** `Makefile:67,406-407`, `agent-lint.toml:896,1264` — Deleting `test-read-design-review-budget-invoke` without removing Makefile/agent-lint registrations will break `make lint`.

**4. [in_scope / important / correctness]** `scripts/test-design-structure.sh:242-244,372-382,730-736` — Structural harness still requires `plan-review-quick.md` (checks 7b, 13q, FINDING_2678). Must be rewritten when that file is deleted.

**5. [in_scope / important / architecture]** `skills/design/SKILL.md:92` — NEVER #1 still references `TRIVIAL_DOC_ONLY` / `sketch_budget` / `NO_SKETCHES_CLASSIFIED_TRIVIAL`; not called out in the plan’s SKILL.md edits.

**6. [in_scope / important / integration]** `scripts/timing-ledger.sh:176-188` — Plan says timing-ledger reads `run-params.json`, but today workflow comes only from `timing-ledger.sh workflow-path HARD|SIMPLE`, which `/design` never invokes. Timing reports can remain `unknown` unless Step 0b adds a ledger write from `design_classification`.

**7. [in_scope / important / correctness]** `skills/design/references/plan-review.md:140` — Still documents `review_budget=full`; missing from the plan’s file list.

**8. [in_scope / important / architecture]** `skills/design/references/approval-gates.md:11` — Cross-tier invariant still references `--trivial` and `plan-review-quick.md`.

**9. [in_scope / important / correctness]** `skills/design/scripts/test-plan-review-prompt.sh` — Testing strategy requires tier-emphasis assertions but the harness is not listed under Files to modify.

**10. [in_scope / latent / architecture]** `skills/design/references/approval-gates.md:11` — Gate A short-circuit behavior for old trivial/simple vs hard is not re-specified for SIMPLE vs HARD.

**11. [in_scope / nit / correctness]** `skills/design/scripts/render-final-summary.sh:238-240` — `*trivial*` PLAN_LINE branch not mentioned for removal.

**12. [in_scope / latent / correctness]** Plan edge cases — `read-design-classification` helper is referenced but no such script exists in the repo.

**[OUT_OF_SCOPE]** `.claude/rules/topology-generation.md:10` — `paths:` still includes `plan-review-quick.md`.

**[OUT_OF_SCOPE]** `docs/voting-process.md:7` — Still describes `--quick` / `plan-review-quick.md` plan review.
