finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_26	dyn-code-quality-output.txt	neutral	YES	true	minor	weak	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_27	dyn-code-quality-output.txt	rejected	NO	false-positive	nit	weak	false	NO	true	nit	good	false	NO	true	nit	weak	false
FINDING_28	dyn-code-quality-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_29	dyn-architecture-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|dyn-risk-integration-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_30	dyn-architecture-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_31	dyn-architecture-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_32	dyn-risk-integration-output.txt	rejected	NO	uncertain	nit	weak	true	NO	partially-true	minor	weak	true	NO	partially-true	minor	adequate	false
FINDING_33	dyn-risk-integration-output.txt	rejected	NO	true	nit	weak	false	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_34	dyn-risk-integration-output.txt	rejected	NO	uncertain	nit	weak	true	NO	partially-true	nit	weak	true	NO	true	nit	adequate	false
FINDING_35	dyn-risk-integration-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	weak	false	NO	true	nit	no-fix	false
FINDING_36	dyn-code-quality-output.txt	neutral	NO	true	minor	weak	false	NO	partially-true	minor	weak	false	YES	true	major	good	false
FINDING_37	dyn-code-quality-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	adequate	false	NO	partially-true	nit	weak	false
FINDING_38	dyn-code-quality-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	minor	adequate	true	NO	partially-true	minor	adequate	false
FINDING_5	cursor-specialist-correctness-output.txt	rejected	NO	uncertain	minor	weak	true	NO	partially-true	minor	weak	true	NO	partially-true	minor	adequate	false
FINDING_6	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt	accepted	YES	true	major	weak	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_7	codex-specialist-correctness-output.txt	accepted	YES	true	major	weak	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_8	codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt|dyn-architecture-output.txt	accepted	YES	true	major	weak	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_9	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	minor	adequate	true	NO	partially-true	minor	adequate	false
