Reviewing the implementation plan and exploring referenced codebase paths.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
11	in_scope	latent	architecture	skills/implement/references/codex-manifest-schema.digest.md:1-27	Digest edit-in-sync list not updated in plan	Digest is the Step 2 entry load surface; omitting _implementer-base.md weakens discoverability for schema edits	Add agents/_implementer-base.md to digest Edit-in-sync pointers when schema shape changes

**1. [correctness]** `RECOVERY_PRIOR_TOOL="$TOOL_LABEL"` — [`step2-implement.sh`](skills/implement/scripts/step2-implement.sh) defines `TOOL_TAG` only (e.g. 218–225, 257); `TOOL_LABEL` is orchestrator-side in [`SKILL.md`](skills/implement/SKILL.md) 992–996. Recovery emit will break under `set -u` or ship a blank prior-tool token.

**2. [risk-integration]** Six `manifest-schema-invalid` sites exist; the plan names five post-manifest sites but not [`step2-implement.sh:357`](skills/implement/scripts/step2-implement.sh) (corrupt `${TOOL_TAG}-resume-count.txt`). A blanket helper swap could spuriously recover when the launcher never ran.

**3. [correctness]** Test M3 as written uses a **valid** bailed manifest, so it never hits the recovery helper. Use a structurally invalid bailed manifest (e.g. empty `bail_reason`) plus non-empty diff to assert no `RECOVERY_FROM`.

**4–6. [architecture/correctness]** Orchestrator contract gaps: parse list at [`SKILL.md:989`](skills/implement/SKILL.md), matrix at [`942`](skills/implement/SKILL.md), and §2.4 ordering at [`1050-1054`](skills/implement/SKILL.md) must gate recovery before default “implement per plan” prose.

**7. [correctness]** Stale line-65 anchor in the plan vs [`_implementer-base.md:45`](agents/_implementer-base.md) risks mis-placed self-validate section.

**8–11. [architecture/code-quality]** Doc/sync and validation-depth items: [`step2-implement.md`](skills/implement/scripts/step2-implement.md), duplicate Edit-in-sync, digest pointer, weaker implementer `jq` vs dispatcher [`499-507`](skills/implement/scripts/step2-implement.sh).

[OUT_OF_SCOPE] Goal text cites stash loss on `manifest-schema-invalid`; recovery preserves the working tree but the plan does not tie recovery to stall-teardown / `implement-finalize.sh` stash behavior ([`scripts/implement-finalize.sh`](scripts/implement-finalize.sh) ~1207) — worth a follow-up issue if stalls still stash after recovery succeeds.
