finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_20	Cursor-Pragmatic	exonerated	EXONERATE	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_21	Codex-Pragmatic	accepted	YES	true		adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_22	Codex-Pragmatic	accepted	YES	true		good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_23	Codex-Pragmatic	accepted	YES	true		adequate	true	Claude	YES	true	major	good	false	Codex	EXONERATE	true	minor	good	false	Cursor
FINDING_24	Cursor-Requirements	accepted	YES	true		excellent	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_25	Codex-Requirements	accepted	YES	true		good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_26	Codex-Requirements	accepted	YES	true		adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_27	Codex-Requirements	accepted	YES	true		adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_28	Codex-Requirements	accepted	YES	true		good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_29	Codex-Requirements	accepted	YES	true		good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_30	Codex-Requirements	exonerated	YES	true		good	true	Claude	EXONERATE	true	minor	adequate	false	Codex	EXONERATE	true	nit	good	false	Cursor
FINDING_31	Codex-dyn-test-observation-surface	accepted	YES	true		excellent	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_32	Codex-dyn-test-observation-surface	accepted	YES	true		excellent	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_33	Codex-dyn-test-observation-surface	accepted	YES	true		good	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_34	Cursor-dyn-caller-resolution-gap	exonerated	EXONERATE	partially-true		adequate	true	Claude					true	Codex	YES	true	major	good	false	Cursor
FINDING_35	Codex-dyn-caller-resolution-gap	exonerated	EXONERATE	partially-true		adequate	true	Claude					true	Codex	YES	true	major	good	false	Cursor
FINDING_36	Cursor-dyn-sibling-doc-sync	accepted	YES	true		adequate	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_37	Codex-dyn-sibling-doc-sync	accepted	YES	true		adequate	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_38	Codex-dyn-sibling-doc-sync	accepted	YES	true		good	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_39	Codex-dyn-sibling-doc-sync	accepted	YES	true		good	true	Claude					true	Codex	YES	true	major	excellent	false	Cursor
