finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_25	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_26	Codex-Requirements	accepted	EXONERATE	uncertain	minor	weak	true	Claude	YES	true	major	good	false	Codex	YES	true	major	adequate	false	Cursor
FINDING_27	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_28	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_29	Cursor-dyn-sequence-absorb	accepted	YES	true	major	excellent	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_30	Cursor-dyn-sequence-absorb	accepted	YES	true	major	excellent	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_31	Cursor-dyn-sequence-absorb	accepted	YES	true	nit	good	false	Claude					true	Codex	YES	true	minor	good	false	Cursor
FINDING_32	Cursor-dyn-sequence-absorb	exonerated	YES	true	minor	good	false	Claude					true	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_33	Cursor-dyn-sequence-absorb	exonerated	YES	true	minor	adequate	false	Claude					true	Codex	EXONERATE	true	nit	adequate	false	Cursor
FINDING_34	Codex-dyn-sequence-absorb	accepted	YES	true	major	good	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_35	Codex-dyn-sequence-absorb	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_36	Codex-dyn-sequence-absorb	accepted	YES	true	major	adequate	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_37	Cursor-dyn-kv-tail-contract	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_38	Codex-dyn-kv-tail-contract	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	blocker	excellent	false	Cursor
FINDING_39	Codex-dyn-kv-tail-contract	accepted	YES	true	blocker	good	false	Claude					true	Codex	YES	true	blocker	excellent	false	Cursor
FINDING_40	Codex-dyn-kv-tail-contract	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	blocker	excellent	false	Cursor
FINDING_41	Codex-dyn-kv-tail-contract	accepted	YES	true	minor	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_42	Cursor-dyn-test-gap	accepted	YES	true	major	good	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_43	Codex-dyn-test-gap	accepted	YES	true	major	adequate	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_44	Codex-dyn-test-gap	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_45	Codex-dyn-test-gap	exonerated	YES	true	minor	good	false	Claude					true	Codex	EXONERATE	true	nit	adequate	false	Cursor
FINDING_46	Codex-dyn-test-gap	accepted	YES	true	minor	good	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_47	Codex-dyn-test-gap	exonerated	YES	true	nit	good	false	Claude					true	Codex	EXONERATE	true	minor	adequate	false	Cursor
