finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_19	Cursor-Requirements	exonerated	EXONERATE	true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_20	Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_21	Codex-Requirements	accepted	YES	true	nit	adequate	false	Claude	YES	true	nit	good	false	Codex	YES	true	nit	adequate	false	Cursor
FINDING_22	Cursor-dyn-script-contract-mirror	accepted	YES	true	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	adequate	false	Cursor
FINDING_23	Cursor-dyn-script-contract-mirror	exonerated	EXONERATE	true	minor	adequate	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	YES	true	minor	good	false	Cursor
FINDING_24	Cursor-dyn-script-contract-mirror	exonerated	EXONERATE	true	nit	weak	false	Claude	EXONERATE	partially-true	nit	adequate	false	Codex	EXONERATE	true	nit	weak	false	Cursor
FINDING_25	Codex-dyn-script-contract-mirror	accepted	YES	true		adequate	true	Claude	YES	true	minor	excellent	false	Codex	YES	true	minor	adequate	false	Cursor
OOS_2	Cursor-Arch	accepted	YES	true	nit	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	nit	good	false	Cursor
OOS_3	Cursor-Pragmatic	accepted	YES	true		adequate	true	Claude	YES	true	minor	adequate	false	Codex	YES	partially-true		good	true	Cursor
OOS_4	Cursor-Pragmatic	accepted	YES	true	nit	adequate	false	Claude	YES	true	nit	adequate	false	Codex	YES	true	nit	adequate	false	Cursor
OOS_5	Cursor-Requirements	accepted	YES	true		adequate	true	Claude	YES	true	minor	adequate	false	Codex	YES	true		good	true	Cursor
