Reviewing the implementation plan and validating proposed changes against the codebase.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
11	in_scope	latent	correctness	plan.txt:183-189	Symlink/control-file filtering specified only in Edge cases, not in larch-log.sh section	Without an explicit *.ndjson-only filter, .done/.status/.quiet/.surfaced sidecars under breadcrumbs/ could be redacted and committed as bogus log batches	Encode in the write branch: skip non-regular files, reject symlinks with a clear error, and commit only basename-matching *.ndjson files
12	out_of_scope	important	risk-integration	skills/implement/SKILL.md:52-66 vs skills/implement/references/rebase-rebump-subprocedure.md:184-184	Contradictory ci-wait launch contract (Family B background+monitor vs synchronous-only)	NEVER #16 lists ci-wait.sh among background+monitor scripts while ci-wait.md and rebase-rebump require synchronous invocation; this predates the plan but affects whether stream+category migration is reachable outside ship-pr children	[OUT_OF_SCOPE] Reconcile implement SKILL NEVER #9/#16 with ci-wait.md synchronous contract in a docs-only follow-up (issue separate from #2790 core slice)

**1. [architecture]** [`scripts/larch-log.sh`](scripts/larch-log.sh) — The plan’s “extend `commit` to walk `$RUN_DIR/breadcrumbs/`” does not match the router: `commit` only copies an already-staged `larch_log_run_dir` tree and runs git. Per-run streams live under `$<SKILL>_TMPDIR/breadcrumbs/`, not under `$IMPLEMENT_TMPDIR/larch-logs` until a `write` path copies them. **Revision:** add `write --batch breadcrumbs --input-dir …` and call it from publish/refresh/Step 7a before `commit`.

**2. [correctness]** [`scripts/larch-log-batches.sh`](scripts/larch-log-batches.sh) — “sanitizer-required” is not a valid fourth-column token; the batch table and `larch_log_batch_path` need a `.dir`-style extension and a dedicated directory-walk branch in `write`, not a new sanitizer enum value.

**3. [correctness]** [`scripts/test-larch-logs-batches.sh`](scripts/test-larch-logs-batches.sh) — The expected slug list is frozen; adding `breadcrumbs` without updating this file breaks `make test-larch-logs-batches`.

**4. [correctness]** [`scripts/ci-wait.sh`](scripts/ci-wait.sh) — Replacing `larch_errf` progress with `emit_breadcrumb` under `larch_quiet_init` can sink dots into the quiet log (stdout redirect) instead of FD4 stderr when `LARCH_BREADCRUMB_STREAM` is unset. **Revision:** gate category migration on stream being set, or keep `larch_errf` for the no-stream path.

**5. [correctness]** [`scripts/test-larch-log.sh`](scripts/test-larch-log.sh) — Tests that drop files into a synthetic run dir and call `commit` will not exercise breadcrumb redaction until the `write --batch breadcrumbs` path exists.

**6. [security]** [`scripts/larch-log.sh`](scripts/larch-log.sh) — Fail-closed redaction requires per-file `mktemp` + `mv -f`; streaming directly to the destination path can leave partial secrets on redactor failure.

**7. [risk-integration]** [`scripts/design-log-publish.sh`](scripts/design-log-publish.sh) — No step copies `$DESIGN_TMPDIR/breadcrumbs/` into committed logs.

**8. [risk-integration]** [`scripts/refresh-run-logs.sh`](scripts/refresh-run-logs.sh) — Implement pre-push refresh never flushes implement breadcrumb NDJSON before `commit`.

**9. [architecture]** [`scripts/larch-log.md`](scripts/larch-log.md) — Plan omits updating the canonical larch-log contract sibling required by `larch-log-batches.md` “edit in sync” note.

**10. [architecture]** [`agent-lint.toml`](agent-lint.toml) — Runtime `breadcrumb-monitor.sh` / `lib-redact-streaming.sh` are not allow-listed despite the plan assuming they are.

**11. [latent]** [plan.txt](plan.txt) — Edge-case `*.ndjson`-only and symlink rules should be spelled in the `larch-log.sh` implementation section, not only under Edge cases.

**12. [OUT_OF_SCOPE] [risk-integration]** [`skills/implement/SKILL.md`](skills/implement/SKILL.md) vs [`skills/implement/references/rebase-rebump-subprocedure.md`](skills/implement/references/rebase-rebump-subprocedure.md) — Pre-existing contradiction on whether `ci-wait.sh` is background+monitor or synchronous-only; reconcile in a separate doc fix.
