finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_27	Cursor-dyn-escalation-ownership	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_28	Codex-dyn-escalation-ownership	accepted	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_29	Codex-dyn-escalation-ownership	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_30	Cursor-dyn-tier-data-containment	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_31	Codex-dyn-tier-data-containment	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_32	Cursor-dyn-cross-surface-parity	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_33	Codex-dyn-cross-surface-parity	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_34	Codex-dyn-cross-surface-parity	rejected	NO	false-positive	nit	weak	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
OOS_1	Cursor-Arch	neutral	NO	partially-true	nit	weak	false	Claude	NO	true	nit	no-fix	false	Codex	YES	true	minor	good	false	Cursor	nit
OOS_2	Cursor-Pragmatic	accepted	YES	true	minor	good	false	Claude	NO	partially-true	minor	no-fix	false	Codex	YES	true	minor	good	false	Cursor	latent
